name,description,training_type_original,training_type,equipment,action,body_position,explosiveness,youtube_link,tags,sections,strength,endurance,power,stability,number of training types assigned,metrics,,id
Sprint Prep Sequence 1,,speed_agility_quickness,,,,,,,['basic_functional_movement: sprint'],,0,0,0,,0,,434,57e2fd3b4c6a031dc777e9ed
Squat Clean Thrusters,,,,,,,,https://www.youtube.com/watch?v=OzBP8BO5w3U,['basic_functional_movement: squat'],soflete rx'd; soflete performance; soflete fitness; stamina; movement primer,0,1,0,,1,Reps; Time,37,57e2fd3a4c6a031dc777e842
Squat Clean to Thruster,,,,,,,,https://youtu.be/NF5_3e5jcls,['basic_functional_movement: squat'],stamina 3,0,1,0,,1,Reps,1646,5c5b06e76c2e26000f130760
Squat Jumps,,,,,,,,https://youtu.be/xv4_iSg8j6s,"['basic_functional_movement: jump', 'basic_functional_movement: squat']",strength 1; prehab/dynamic warm up; power work; sports specific day warm-up; gun work - pistol: outside the waistband; run development; sports specific warm-up; stamina 3; warm-up/movement prep; endurance; warm-up 1isd; soflete rx'd; soflete performance; bike skill development; soflete fitness; sports specific day warm up; stamina 1; strength; ssp day warm-up; stamina; accessory work; recovery; endurance prep; plyometrics; brick session; run development day; warm-up; strength 2; gun work - pistol: concealed carry; skys out thighs out 2; warm-up / movement prep; gun work - carbine; skill development; mixed modal; stamina 2,1,1,1,,3,Reps; Time; Seconds,462,57e2fd3b4c6a031dc777ea09
Squat w/Band Around Knees,,,,,,,,https://youtu.be/R1tQYGBEu-o,['basic_functional_movement: squat'],warm-up/movement prep,0,0,0,,0,Reps,1363,5b84897e9054f6000f68b718
"Squat, Lunge, Step Up Primal Complex",,,,,,,,,"['basic_exercise: step-up', 'basic_functional_movement: step', 'basic_functional_movement: squat', 'basic_functional_movement: lunge']",,0,0,0,,0,,435,57e2fd3b4c6a031dc777e9ee
Staggered Stance Arm Swing,,,,,,,,,[],,0,0,0,,0,,436,57e2fd3b4c6a031dc777e9ef
Staggered Stance Good Morning,,,,,,,,https://www.youtube.com/watch?v=JadgYV2qnsQ,[],warm-up/movement prep; accessory work; warm-up; accessory work 3; strength 2; strength; warm-up / movement prep; stamina,1,1,0,,2,Reps,817,591f1a7763f016000f3afdd4
Stair Crawls,,,,,,,,https://youtu.be/Iqift-FtBDc,[],strength,1,0,0,,1,Reps,885,59767864fd7558000f7eecb0
Stair Stretch,,,,,,,,https://youtu.be/b78AtvExFCg,[],mobility work; neuro adaptation,0,0,0,,0,Time,949,59c959a9514bb0000fa64a19
Standing and Range Flexion with Bottom Up Kettlebell Hold,,,,Kettlebells,,,,https://youtu.be/3IyVbOTnL9U?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,"['equipment: kettlebells', 'movement direction - plane: sagittal']",correctives,0,0,0,,0,Reps,531,584ef2277126830011fc99f7
Standing Ankle Stretch,,,,,,,,https://www.youtube.com/watch?v=f1HzSAuB-Vw,[],recovery protocol,0,0,0,,0,Seconds,1590,5c2535a52fa17a000f566ca9
Standing Anterior Pelvic Tilt,,,,,,,,,['movement direction - axis: horizontal'],,0,0,0,,0,,437,57e2fd3b4c6a031dc777e9f0
Standing Arnold Press,,,,,,,,https://youtu.be/hA1K5OalcdU?t=3,[],accessory work 2; accessory work; strength 1; accessory work 3; strength 2; strength,1,0,0,,1,Reps,1605,5c2d32ba7e847e000f05e370
Standing Bottom Up Kettlebell Press,,,,Kettlebells,,,,https://youtu.be/NLy1NikvLbI?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['equipment: kettlebells'],warm-up/movement prep; strength 1; prehab/dynamic warm-up; prehab/dynamic warm up; prehab / dynamic warm-up; strength; correctives; warm-up / movement prep,1,0,0,,1,Reps,467,5823730b473c06100052ed93
Standing Cable Crunch,,,,,,,,https://youtu.be/wBzU6_YJPEU,['equipment: cables'],core,0,0,0,,0,Reps,1507,5bec3d76928046000fa5214e
Standing Cable Wood Chop,,,,,,,,https://youtu.be/iTmMPyDzeYA?t=15,['equipment: cables'],core,0,0,0,,0,Reps,1606,5c33b94c0810e6000f1e9228
Standing Cable Wood Choppers,,,,,,,,https://youtu.be/DoACGlPyQTI,['equipment: cables'],accessory work; strength 7; core; trunk work,1,0,0,,1,Reps,550,585898d0cebd140011492680
Standing DB 90/90 External Rotation,,,,dumbbells,,,,https://youtu.be/LnVLfEOm46c,"['equipment: dumbbells', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work 1,0,0,0,,0,Reps,1325,5b5b812d66015e000f13971b
Standing Dumbbell Extensions,,,,dumbbells,,,,https://youtu.be/-45dIm6_s5A,['equipment: dumbbells'],accessory work,0,0,0,,0,Reps,1461,5bec36d4928046000fa51fa8
Standing Dumbbell Tricep Extension,,,,dumbbells,,,,https://youtu.be/-Vyt2QdsR7E?t=28s,"['equipment: dumbbells', 'movement direction - plane: sagittal']",strength 4; accessory work 4,1,0,0,,1,Reps,1821,5ce46d03fce1150012500189
Standing Dumbbell Y's,,,,dumbbells,,,,https://youtu.be/_Igxnq-B-cs,['equipment: dumbbells'],warm-up/movement prep; accessory work,0,0,0,,0,Reps,1607,5c378caddafb11000fb51230
Standing Pigeon Pose,,,,,,,,https://youtu.be/aGXyTH8zAs8?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,[],,0,0,0,,0,,650,58817dbc9f4d4d000f6e0bf4
Standing Posterior Pelvic Tilt,,,,,,,,,['movement direction - axis: horizontal'],,0,0,0,,0,,438,57e2fd3b4c6a031dc777e9f1
Standing single arm Arnold press,,,,,,,,https://youtu.be/V7qZEEenaaU,[],strength; strength 1; strength 3,1,0,0,,1,Reps,1740,5c9ceea660e5d3000f11ef31
Standing Single Arm Cable Row,,,,,,,,https://youtu.be/_z5NMUxkxxw?t=16,"['equipment: rower', 'equipment: cables']",,0,0,0,,0,,1532,5c00e70d8a838c000f966a2e
Standing Teapot,,,,,,,,,[],,0,0,0,,0,,439,57e2fd3b4c6a031dc777e9f2
Starfish Plank,,,,,,,,https://youtu.be/p-bs9_urQJI,['basic_functional_movement: stabilizer'],accessory work 2; accessory work; warm-up/movement prep,0,0,0,,0,Seconds; Time,408,57e2fd3b4c6a031dc777e9d2
Starr Shrugs,,,,,,,,,[],,0,0,0,,0,,440,57e2fd3b4c6a031dc777e9f3
Static Bar Hang,,,,,,,,https://youtu.be/pxJqG60j26s,[],warm-up/movement prep; warm-up / movement prep; warm up/movement prep; accessory work,0,0,0,,0,Seconds; Minutes,960,59c99ba63d98d0000fd80266
Static Dip Holds,,,,,,,,,['basic_exercise: dips'],,0,0,0,,0,,441,57e2fd3b4c6a031dc777e9f4
Static Med-Ball Overhead Throw,,,,,,,,https://youtu.be/Pt5fFU_b_Xo,['equipment: medicine-slam balls'],plyometrics,0,0,1,,1,Reps,1868,5d07a984cc3ad8000f31ad0a
Static Pillar Holds,,,,,,,,,[],,0,0,0,,0,,442,57e2fd3b4c6a031dc777e9f5
Static Side Pillar Hold,,,,,,,,,[],,0,0,0,,0,,443,57e2fd3b4c6a031dc777e9f6
Static Spit Stance Vertical Jump,,,,,,,,https://youtu.be/_jJuRTOkJQU,"['basic_exercise: vertical jumps', 'movement direction - axis: vertical', 'basic_functional_movement: jump']",,0,0,0,,0,,1523,5bfc67258a838c000f953d5a
Static Vertical Jump,,,,,,,,https://www.youtube.com/watch?v=iqVfXBr4lZc,"['basic_exercise: vertical jumps', 'movement direction - axis: vertical', 'basic_functional_movement: jump']",plyometrics,0,0,1,,1,Reps,1314,5b439410589acb000f3123bf
Step Behind Rotational Med Ball Throw,,,,,,,,https://www.youtube.com/watch?time_continue=12&v=Hs7TvpnGn74,"['movement direction - plane: transverse', 'movement direction - axis: rotational', 'basic_functional_movement: step']",strength 2; stamina; strength; plyometrics,1,1,1,,3,Reps; Minutes,1066,5a0dbdefff5148000f6b065f
Step-Ups,,,,,,,,https://youtu.be/Lac0z-XNAlY?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,"['basic_exercise: step-up', 'basic_functional_movement: step']",assisted work; neuro adaptation; mobility work; strength work; warm-up/movement prep; soflete performance; weapons development; soflete fitness; stamina 1; strength; stamina; accessory work; strength 3; skyâ€™s out thighs out (accessory work); skys out thighs out; conditioning; warm-up; strength 2; warm up / movement prep; warm-up / movement prep; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,194,57e2fd3a4c6a031dc777e8ec
Stiff Leg Deadlift,,,,,,,,https://youtu.be/1uDiW5--rAE,['olympic_lift: deadlift'],accessory work 1; strength 3,1,0,0,,1,Reps,1736,5c9cec35cc3ad8000f18df20
Stiff leg Romanian Deadlifts,,,,,,,,https://youtu.be/iprbPO2Esjs,"['olympic_lift: deadlift', 'olympic_lift: romanian deadlift']",strength 3,1,0,0,,1,Reps,1471,5bec3aa4438d7d000f6134eb
Stiff Legged Good Morning,,,,,,,,https://www.youtube.com/watch?v=wCRZfXk5N2s,[],warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1037,59fc97a876abf2000f9ef8db
Stir the Pot on Rings,,,,,,,,https://www.youtube.com/watch?v=a7AzxZlTlv4,[],accessory work 2; accessory work; strength 1,1,0,0,,1,Reps; Time,1307,5b2a8d31891dd1000fa94294
Stomach Smash,,,,,,,,https://youtu.be/eFEnTLd0rXQ,[],warm-up/movement prep; breathing work; warm-up; strength work,1,0,0,,1,Minutes,1382,5b932b33f5c3eb000f335c91
Stone Bearhug Carry,,,,atlas_stones,,,,https://youtu.be/K0UQnCCs5ic?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['basic_exercise: carry', 'equipment: atlas stones']",accessory work; strongman; strongwoman work; trunk work; strength and stamina; stamina 1; strength; stamina 2; trunk work 1; stamina; stamina 3,1,1,0,,2,Time; Meters; Feet,631,5880ffb5f8fcd2000f90902f
Stone Carry on the Shoulder,,,,atlas_stones,,,,https://youtu.be/uUL9-D-NPDc?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['basic_exercise: carry', 'equipment: atlas stones']",stamina; strength 1; strength,1,1,0,,2,Meters; Feet,612,5873ceddb06dc50011d0878e
Straight Arm Pulldown,,,,,,,,https://youtu.be/r34PR1mxzmU,[],warm-up/movement prep; accessory work 2; strength 1; prehab/dynamic warm-up; prehab/dynamic warm up; strength 3; warm-up; strength 4; reverse pyramid; strength; warm-up / movement prep; strength/mobility; stamina,1,1,0,,2,Reps,492,582cad63dcab1710003331de
Straight Barbell Curl,,,,barbells,,,,,['equipment: barbells'],accessory work; suns out guns out; strength 2,1,0,0,,1,Reps; Time,444,57e2fd3b4c6a031dc777e9f7
Straight Leg Box Jump,,,,,,,,https://www.youtube.com/watch?v=pGkBpPngjFc,"['basic_exercise: box jumps', 'basic_functional_movement: jump']",assistance work 1; movement primer; strength 2,1,0,0,,1,Reps,1357,5b809b91b42825000f37b5a5
Straight Leg Box Jumps,,,,,,,,https://youtu.be/FgcelVjMMf8,"['basic_exercise: box jumps', 'basic_functional_movement: jump']",,0,0,0,,0,,1385,5b938e742d86de000f1d4954
Straight Leg Deadlift,,,,,,,,,['olympic_lift: deadlift'],,0,0,0,,0,,30,57e2fd3a4c6a031dc777e83b
Straight Leg Dual Kettlebell Sit Ups,,,,Kettlebells,,,,https://youtu.be/LZXJAYOFKiM,['equipment: kettlebells'],accessory work; core,0,0,0,,0,Seconds; Reps,1478,5bec3b63cb07e9000fc95da2
Straight Leg Skips,,,,,,,,https://www.youtube.com/watch?v=S4S-SmHgCT0,[],warm-up/movement prep; warm-up / movement prep; warm-up; warm up/movement prep,0,0,0,,0,Meters,445,57e2fd3b4c6a031dc777e9f8
Straight Leg Steps,,,,,,,,,['basic_functional_movement: step'],,0,0,0,,0,,446,57e2fd3b4c6a031dc777e9f9
Straight Leg Trunk Twists,,,,,,,,https://youtu.be/GR8_e98h2zY,[],warm-up/movement prep; prehab/dynamic warm-up; prehab/dynamic warm up; prehab / dynamic warm-up; warm-up; prehab/dynamic warm up (jog 200); prehab/dynamic warm-up (hip march); warm up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,150,57e2fd3a4c6a031dc777e8be
Strict Press,,,,,,,,https://youtu.be/NloIfurhMx8?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,[],strength 1; sunâ€™s out guns out (accessory work); mobility; prehab/dynamic warm-up (shoulder press); neuro adaptation; mobility work; movement primer; warm-up/movement prep; prehab/dynamic warm-up; prehab / dynamic warm-up; strength part 1; strength; stamina; accessory work; suns out guns out; strength 3; strength 4; prehab/dynamic warm-up - 3; movement flow; warm-up; strength 2; warm-up / movement prep,1,1,0,,2,Reps; Time,11,57e2fd3a4c6a031dc777e828
Strict Pull Ups,,,,,,,,,['basic_exercise: pull-ups'],accessory work; suns out guns out; squat pyramid; strength 3; soflete rx'd/performance; weapons development; strength 2; stamina 1; strength; warm-up / movement prep; strength/mobility; accessory work 1; stamina,1,1,0,,2,Reps; Minutes; Time,447,57e2fd3b4c6a031dc777e9fa
Strict Toes to Bar,,,,,,,,https://youtu.be/f36sUVPKGaM?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,[],accessory work; weapons development; strength 6; weapons development 3; gymnastics; bonus work; jump rope,1,0,0,,1,Reps,552,585c36654d0fec0011c02766
Suicide Sprint,,speed_agility_quickness,,,,,,https://www.youtube.com/watch?v=MPL487ToJt8,['basic_functional_movement: sprint'],carbine; pistol - outside the waistband; pistol - concealed carry; stamina,0,1,0,,1,Reps; Yards; Meters,666,5888e93965dcf3000f911fd4
Suitcase Carry,,,,,,,,,['basic_exercise: carry'],warm-up/movement prep; accessory work; warm-up; trunk work; grip work,0,0,0,,0,Meters,589,5869b979c04a4e0010871263
Suitcase Deadlift,,,,,,,,https://youtube.com/watch?v=spFfhanSJ6A,['olympic_lift: deadlift'],warm-up / movement work; mobility; mobility work; movement primer; warm-up/movement prep; strength work; movement prep; soflete rx'd; soflete performance; soflete fitness; giantset; strength; stamina; accessory work; dynamic warm-up; soflete performance/fitness; warm-up; strength 2; warm-up / movement prep; accessory work 1; stamina 2,1,1,0,,2,Reps; Time; Feet,584,5863f7c24d0fec0011c02fe6
Suitcase Dumbbell March,,,,dumbbells,,,,https://youtu.be/aFW-E7CgeYM,['equipment: dumbbells'],accessory work 1,0,0,0,,0,Feet,1850,5d019039cc3ad8000f308490
Suitcase Reverse Lunge,,,,,,,,https://youtu.be/MPhfkpnoVRA,['basic_functional_movement: lunge'],accessory work; movement primer,0,0,0,,0,Reps,1232,5ac6cd64d4365e000f26fe56
Sumo Deadlift,,,,,,,,https://www.youtube.com/watch?v=PQ3A_HmfQyk,['olympic_lift: deadlift'],strength work; powerlifting; strength 1; strength 3; warm-up; strength 4; strength 2; powerlifting 2; strength; powerlifting 1; stamina,1,1,0,,2,Reps,32,57e2fd3a4c6a031dc777e83d
Sumo Deadlift High Pull,,,,,,,,https://youtu.be/o6QniJ9FaGA,['olympic_lift: deadlift'],recovery; accessory work; soflete rx'd; strength 1; soflete performance; soflete fitness; stamina 1; mobility work; stamina,1,1,0,,2,Reps; Time,688,588e22dc65dcf3000f913260
Sumo Kettlebell Deadlift,,,,Kettlebells,,,,https://www.youtube.com/watch?v=Bv0P3Gyx5Fw,"['olympic_lift: deadlift', 'equipment: kettlebells']",stamina,0,1,0,,1,Reps,1734,5c9b5ba631c07b000f611e0c
Sumo Stance Good Morning,,,,,,,,https://www.youtube.com/watch?v=iCoE-PruZqQ,[],warm-up/movement prep; accessory work; strength work; strength 1; mobility; strength 2; strength; mobility work; warm-up / movement prep,1,0,0,,1,Reps,779,58fa1a1f825920000faab53f
Sumo Stance Inchworm,,,,,,,,https://www.youtube.com/watch?v=mB98Q9mFfoo,[],warm-up/movement prep; warm-up; flow; loco motion; warm-up / movement prep; stamina,0,1,0,,1,Reps; Feet,855,5957a19ab66a98000f5f982c
Superman Holds,,,,,,,,https://www.youtube.com/watch?v=TkrTjU-qf6U,[],strength work; warm-up/movement prep; accessory work; weapons development 2; warm-up; stamina; accessory work 3; warm up/movement prep; warm-up / movement prep; assistance work,1,1,0,,2,Reps; Time; Seconds,448,57e2fd3b4c6a031dc777e9fb
Supinated Grip Bent Over Row,,,,,,,,https://youtu.be/sZ0c6pfPXTI,"['equipment: rower', 'body position: supine']",accessory work 2; accessory work; strength 1; strength 2; strength,1,0,0,,1,Reps,1800,5cc312a6cc3ad8000f225c2c
Supinated Grip DB Bench Press,,,,dumbbells,,,,https://www.youtube.com/watch?v=PB-k5tOfb8w,"['basic_exercise: bench press', 'equipment: dumbbells', 'body position: supine']",accessory work,0,0,0,,0,Reps,1187,5ab04f70d4365e000f243b19
Supinated Grip Dumbbell Bent Over Row,,,,dumbbells,,,,https://youtu.be/LQyNDJ3teJ0,"['equipment: dumbbells', 'equipment: rower', 'body position: supine']",accessory work; strength 1,1,0,0,,1,Reps,1774,5cb09f79cc3ad8000f1e012a
Supinated Grip Dumbbell Strict Press,,,,dumbbells,,,,https://youtu.be/NU3VzZQEK9o,"['equipment: dumbbells', 'body position: supine']",accessory work 2; accessory work 1; strength 4,1,0,0,,1,Reps,1811,5ce25da0cc3ad8000f29447c
Supinated Grip Pull Up,,,,,,,,https://youtu.be/QpJJMQ7vcbo,"['basic_exercise: pull-ups', 'body position: supine']",accessory work; stamina; strength 2,1,1,0,,2,Reps,1422,5bc559b0e8be83000ffe1f60
Supinated Grip Ring Rows,,,,,,,,https://www.youtube.com/watch?v=AnMgORefqfY,['body position: supine'],accessory work; suns out guns out; strength 1; strength & stamina; bonus material; stamina 1; accessory work 1; stamina,1,1,0,,2,Reps,1250,5ada3bd31d38c4000fe7fad2
Supinated Grip Strict Press,,,,,,,,https://youtu.be/fOVuF9NgTS4,['body position: supine'],strength 1; strength 4; strength 2; strenght 2; strength,1,0,0,,1,Reps,1206,5aba8ff7b678c5000fde7426
Supine Barbell Row,,,,barbells,,,,https://youtu.be/NRG3qbZ_4Pg,"['equipment: barbells', 'equipment: rower', 'body position: supine']",accessory work; strength 3,1,0,0,,1,Reps,518,58459773dc2ce90011f93d80
Supine Breathing,,,,,,,,https://www.youtube.com/watch?v=vhkYqQcT0bI,['body position: supine'],breathing work; movement work; recovery protocol; recovery work; cool down; down regulation breathing; recovery protcol; breathing / movement work; movement / breathing; breathing/movement; breathing / mobility work / movement; recovery; breathing / mobility work; new blank section #6; mobility/down regulation breathing; movement /breathing; down regulation breathing work; new blank section #4; movement flow; movement/breathing work; breathing / movement; mobility and down regulation breathing; movement / breathing work,0,0,0,,0,Minutes,1657,5c5fb60f6c2e26000f1443ee
Supine Breathing w/Med Ball on Belly,,,,,,,,https://youtu.be/7Z1e-aMxCsQ,['body position: supine'],recovery protocol,0,0,0,,0,Reps; Minutes,1705,5c75b423429bf4000f025ff2
Supine Dumbbell Tricep Press,,,,dumbbells,,,,,"['equipment: dumbbells', 'body position: supine']",accessory work; suns out guns out,0,0,0,,0,Reps,700,589cbce9da1090000fe2ef85
Supine Glute Leg Whip,,,,,,,,https://www.youtube.com/watch?v=kRSquvZfP0w,['body position: supine'],warm-up/movement prep; position work; warm-up; neuro adaptation; warm-up / movement prep; accessory work 1,0,0,0,,0,Reps,1001,59cda4df77c03e000f8521df
Supine Hamstring Bridge,,,,,,,,https://youtu.be/sa6isoM003Q?t=16,['body position: supine'],accessory work; stamina 1; accessory work 1; stamina,0,1,0,,1,Reps,1671,5c5fc1446c2e26000f1444d9
Supine kettlebell Pull Overs w/ Extension,,,,Kettlebells,,,,https://youtu.be/nbgHK_xkm9Q?t=1,"['equipment: kettlebells', 'body position: supine', 'movement direction - plane: sagittal']",warm-up/movement prep,0,0,0,,0,Reps,1739,5c9cf119fce11500123ec734
Supine Kettlebell Pullover,,,,Kettlebells,,,,https://youtu.be/XMP8KlM6wkU,"['equipment: kettlebells', 'body position: supine']",neuro adaptation,0,0,0,,0,Reps,995,59cc57c4546031000fe95d69
Supine Knee Hug Stretch,,,,,,,,https://www.youtube.com/watch?v=327hcQFHfig,['body position: supine'],warm-up/movement prep; warm-up / movement prep; warm-up; warm up/movement prep,0,0,0,,0,Reps,1358,5b80a4784a198c000f19ae26
Supine Knee to Chest Bridge,,,,,,,,https://youtu.be/VbwS7x392Wc,['body position: supine'],accessory work,0,0,0,,0,Reps,1262,5adfaea91d38c4000fe8ae89
Supine Leg Raises,,,,,,,,https://youtu.be/mYO0EJllRGk,['body position: supine'],accessory work,0,0,0,,0,Reps,1611,5c4016647e847e000f0b0743
Supine Piriformis Stretch,,,,,,,,https://youtube.com/watch?v=eKp2f5-jRbI,['body position: supine'],recovery protocol; mobility,0,0,0,,0,Minutes,689,588f44eaba4bcd000fd7ba8e
Supine Plate Pull Overs w/Extension,,,,,,,,https://youtu.be/1OIUgHsMciU,"['body position: supine', 'movement direction - plane: sagittal']",warm-up/movement prep; warm up/movement prep,0,0,0,,0,Reps,1592,5c25495a4f9813000fe95c07
Supine Ring Push Ups,,,,,,,,,"['basic_exercise: push-ups', 'body position: supine']",,0,0,0,,0,,449,57e2fd3b4c6a031dc777e9fc
Supine Scapula Retractions,,,,,,,,,['body position: supine'],,0,0,0,,0,,450,57e2fd3b4c6a031dc777e9fd
Supine Tricep Extension,,,,,,,,,"['body position: supine', 'movement direction - plane: sagittal']",,0,0,0,,0,,73,57e2fd3a4c6a031dc777e869
Supine Twist Stretch,,,,,,,,https://www.youtube.com/watch?v=G28BnPX-tlA,['body position: supine'],recovery; mobility; warm-up; recovery portocol; recovery protocol; recovery work; recovery protocol (long),0,0,0,,0,Seconds; Reps; Minutes; Time,808,590cced663f016000f391f0e
Swan Dive,,,,,,,,https://youtu.be/9g9EXDvLVUg,[],mobility work; neuro adaptation,0,0,0,,0,Reps,1107,5a4d5ecdab889d000f53f677
Swim Flutter Kicks,,cardiorespiratory,,,swim_freestyle,,,https://youtu.be/DgZ5-oatDg8,['equipment: swimming'],,0,0,0,,0,,1905,5d26682acc3ad8000f38d245
Swimming (CSS),,cardiorespiratory,,,swim_freestyle,,,https://youtu.be/SBd9pTzjbmI,['equipment: swimming'],stamina option 3 - swim; triathlon - half ironman distance; stoke skill - technical focus; endurance day; half ironman distance; stamina option 3; endurance; warm-up/movement prep; optional endurance day; stamina 1; endurance option 1 - swim; stamina; stamina option 2 - swim; stroke skill 2; stroke skill - technical focus; stamina option 1; stamina option 2; edurance; triathlon- half ironman distance; endurance option 1; stroke refinement; olympic distance,0,1,0,,1,Minutes; Meters; Yards,841,59447b7a2f01a7000f71e34b
Swiss Ball Stir the Pot,,,,,,,,https://youtu.be/7zO_tLN1ffU,['equipment: swiss balls'],core,0,0,0,,0,Reps,1468,5bec3a5bcb07e9000fc95d51
T Push-Up,,,,,,,,https://www.youtube.com/watch?v=-SgeUqvNzag,['basic_exercise: push-ups'],warm-up/movement prep; stamina,0,1,0,,1,Reps,972,59ca9d583d98d0000fd81726
T Spine Flow 1,,,,,,,,https://www.youtube.com/watch?v=BeI5SmurrrI,[],cool down; mobility; breathing work; movement work; recovery protocol; recovery work; movement work 2; movement / breathing; movement /breathing,0,0,0,,0,Reps; Minutes,1003,59ce99d94e790f000f8fb3f1
T Spine Foam Roll,,,,,,,,https://www.youtube.com/watch?v=nqttHdUXg_k,[],,0,0,0,,0,,1120,5a5a3efabedd9d000fc03170
T-Spine Flow One,,,,,,,,https://youtu.be/BeI5SmurrrI,[],new blank section #4; movement flow; cool down; recovery; mobility; breathing work; warm-up; down regulation breathing; recovery protocol; mobility work,0,0,0,,0,Reps; Minutes,1000,59cc59b73d98d0000fd846cb
T-Spine Foam Roll,,,,,,,,https://youtu.be/GtvTMJGdWGo,[],warm-up/movement prep; warm-up / movement prep; cool down; mobility; bonus material; recovery protocol; warm up / movement prep; neuro adaptation; mobility work; warm up/movement prep; warm-up/movement prep (basic apex 2),0,0,0,,0,Seconds; Minutes; Time,996,59cc58783d98d0000fd846a9
T-Spine Reach,,,,,,,,https://www.youtube.com/watch?v=bJn_AQHRHxM,[],warm-up/movement prep; prehab/dynamic warm-up; prehab/dynamic warm up; prehab / dynamic warm-up; stretch; breathing work; warm-up; mobility; down regulation breathing; movement work; recovery protocol; prehab/dynamic warm-up (hip march); mobility work; warm-up / movement prep,0,0,0,,0,Reps; Minutes; Time,158,57e2fd3a4c6a031dc777e8c7
T-Spine Release on Peanut,,,,,,,,https://youtu.be/kYX1qDkpwfs,[],,0,0,0,,0,,1080,5a305b91fbff92000f8ad80c
Table Bridge Hold,,,,,,,,https://youtu.be/lJTa2XIo-jw,[],recovery protocol; stamina,0,1,0,,1,Seconds; Reps,1857,5d032cfe60e5d3000f29cec3
Table Inside Out,,,,,,,,https://youtu.be/RPCzwSCPypg,[],strength 4,1,0,0,,1,Reps,1338,5b6ddfb6ab05cc000ffc2233
Table Top Hold,,,,,,,,https://youtu.be/LlZ5NsJzw5s,[],warm-up/movement prep; accessory work; strength 3; warm-up; recovery protocol; warm-up / movement prep; gymnastics; warm-up / movement prep; stamina,1,1,0,,2,Seconds; Reps; Minutes; Time,1332,5b6209b2247028000f6ce9bd
Tall Clean,,,,,,,,https://youtu.be/YhGbp1wp8Ls,[],strength 1; movement primer; weightlifting 1,1,0,0,,1,Reps,1127,5a61439d8c6176000f5b4682
Tall Fall Starts,,,,,,,,https://www.youtube.com/watch?v=Rzoa52WdKz8,[],skill prep; stamina 2,0,1,0,,1,Reps; Meters,454,57e2fd3b4c6a031dc777ea01
Tall Jerk,,,,,,,,https://www.youtube.com/watch?v=QWCyQBN1vDM,[],movement primer; strength 1; strength 2,1,0,0,,1,Reps,1039,59fca4b3901d91000f575f08
Tall Kneeling Arnold Press,,,,,,,,https://www.youtube.com/watch?v=2qPFmzHlvjw,['body position: kneeling'],warm-up/movement prep; accessory work; strength 1; strength 3; warm-up; down regulation breathing; strength 2; assisted work; warm up/movement prep; warm-up / movement prep; assistance work,1,0,0,,1,Reps,1032,59f0e422145143000f72892e
Tall Kneeling Ball Slam,,,,,,,,https://www.youtube.com/watch?v=jMXQGT_RNiA,['body position: kneeling'],stamina; strength 1,1,1,0,,2,Reps; Seconds,910,59860caefd7558000f808d38
Tall Kneeling Banded Chop,,,,resistence_bands,,,,https://youtu.be/kNcl67PdCUA,['body position: kneeling'],strength work; accessory work,1,0,0,,1,Reps,1161,5a8dd2dcffd2b7000f8596a6
Tall Kneeling Banded Face Pulls,,,,resistence_bands,,,,https://www.youtube.com/watch?v=v2tfQes4ZMY,['body position: kneeling'],warm-up/movement prep; accessory work; mobility; warm-up; bonus material; warm up/movement prep; mobility work; warm-up / movement prep,0,0,0,,0,Reps,790,59027ff6825920000fab7d08
Tall Kneeling Banded Pallof Press,,,,resistence_bands,,,,https://youtu.be/ZReP_m0orxc,['body position: kneeling'],strength 2; core,1,0,0,,1,Reps,1770,5cb0964360e5d3000f17045d
Tall Kneeling Banded Rotation,,,,resistence_bands,,,,https://youtu.be/ul-Kp2xmYtk,"['body position: kneeling', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work,0,0,0,,0,Reps,1909,5d2d42cecc3ad8000f3a5aa2
Tall Kneeling Bottoms Up KB Press,,,,Kettlebells,,,,https://www.youtube.com/watch?v=cnX6L7JxI9o,"['equipment: kettlebells', 'body position: kneeling']",warm-up/movement prep; accessory work; warm-up; warm up/movement prep; mobility work; warm-up / movement prep,0,0,0,,0,Reps,1112,5a58d952ab889d000f55cf37
Tall Kneeling Cable Crunch,,,,,,,,https://youtu.be/fpIjNLOM8jM,"['equipment: cables', 'body position: kneeling']",core,0,0,0,,0,Reps,1479,5bec3b7acb07e9000fc95da5
